code,num
C1072,723.4328117219972
C1128,1410.6164538249157
C1456,555.9654498823764
C1840,635.1438870906858
C1332,1329.7480121552107
C1563,1793.7024424854678
C1794,1050.6749026912607
C1640,458.77884465463535
C1377,396.4346419371601
C2072,247.60981196679126
C1472,453.95643042889293
C1006,367.3000678130095
C1083,491.49224159685116
C1311,235.6244608246396
C2676,437.3668073565253
C2318,118.36034935649107
C1603,418.75659716545135
C2523,304.91524960038225
C2177,71.39644248507389
C2411,636.0821995765588
C2033,261.0420653495351
C1604,371.717055656869
C2535,416.6894428700582
C1040,328.8184658955067
C2417,306.6895568892295
C1812,173.74007096519313
C2253,104.83208119424154
C1294,504.583611036952
C1772,510.3288719968142
C2646,518.792007336356
C1152,918.0933420558232
C2423,140.67947726525108
C1844,415.11500837505366
C1318,260.89458653050417
C1729,60.56139106267112
C1602,294.14573851822894
C1239,297.34887686574166
C1721,622.5684087377422
C1902,805.2083237770975
C1855,308.0959033349048
C2600,473.5775197625447
C1071,534.0262701819395
C2295,472.20339687964963
C1621,669.1926132460031
C1852,816.0181479610935
C2555,1344.7508372163504
C1297,417.4020481031139
C2323,668.6179625627428
C2215,393.41190552078166
C2112,352.3812004649017
C1830,887.5457058630617
C2602,289.74773862946546
C2608,841.6045306255851
C1215,631.8261986936792
C2369,671.4288733966974
C1158,242.73191424521156
C1887,607.9081824038558
C1189,236.82508227424603
C1637,462.1837254244737
C1225,100.90766929069703
C2374,377.6550471141595
C2397,605.490568848849
C1105,898.3133319357864
C1782,511.5754385310554
C1629,140.09650453173214
C1708,258.7463753815379
C2144,523.0955618729229
C1617,1013.679964801543
C1149,506.08782871322313
C1323,329.70316610482854
C1064,618.7699462271232
C1019,258.07688508558124
C2269,669.9269885620363
C1416,802.9780553373931
C1250,705.863076143655
C1741,482.3178452095772
C1016,724.9097101930412
C2675,805.0832445021078
C2436,888.4601484120426
C2039,939.6210690309975
C1253,919.3728315078607
C2028,1151.1073572651992
C1166,387.73723209418125
C1135,256.8171294995676
C1216,281.05939762218475
C1593,198.91999089826953
C1826,222.051530777566
C1827,382.6429116484663
C1564,320.15522096595487
C1495,941.6620443211359
C2653,927.7972036470533
C1392,549.2998114882487
C2128,286.11742187501653
C1282,730.686525036278
C1521,1397.9954065849834
C2076,1083.8947551182573
C1060,590.9271704970129
C2473,992.6098595515044
C2557,817.3289774615049
C1835,864.0714959060954
C2224,800.6207451879668
C2222,436.15289288673114
C2430,919.3517682241293
C2497,815.2017386162602
C1494,1008.5724894271692
C1457,619.0984227489085
C1525,1263.818471664635
C1712,662.4475159724128
C2267,764.1328694310835
C1623,344.86993469361335
C2131,675.2277382916677
C2691,1219.6018470359102
C1147,697.2109420873642
C1692,993.4373479997446
C1570,573.5053832542632
C1474,101.41801150291924
C1633,147.55019285352702
C2113,531.6563444068064
C2175,857.6869613266448
C2303,1478.7196939306407
C2547,548.3983176112425
C2292,707.5456259390025
C1496,760.4645468278065
C1289,355.4567781203499
C1849,771.4603117435664
C1003,272.26959690841323
C2268,430.7870952128534
C2551,537.5809964429103
C2688,68.29566938229698
C1030,55.162878762466505
C1327,74.49438793425601
C2451,637.3540404273601
C1749,503.2543878975866
C1349,305.0629411301383
C2043,240.89429413772473
C1229,231.244688747756
C2363,569.1098892384791
C1414,584.7940002471046
C2174,402.94942732986806
C2091,154.6242452501568
C2335,538.94263015534
C1841,125.95179794804825
C2404,123.0042505724005
C1683,258.0256661015118
C1038,302.97377793348255
C2456,204.65653053278257
C1266,452.8047815790772
C2152,51.51719380462237
C1267,428.2362821157702
C2189,262.121266197492
